202300,28.12.2000,0.2446
202300,04.01.2001,0.4324
202300,11.01.2001,0.4363
202300,18.01.2001,0.352
202300,25.01.2001,0.3724
202300,01.02.2001,0.4671
202300,08.02.2001,0.4193
202300,15.02.2001,0.2836
202300,22.02.2001,0.2669
202300,01.03.2001,0.2177
202300,08.03.2001,0.364
202300,15.03.2001,0.3377
202300,22.03.2001,0.9121
202300,29.03.2001,0.4207
202300,05.04.2001,0.6754
202300,12.04.2001,0.5509
202300,19.04.2001,0.5276
202300,26.04.2001,0.538
202300,03.05.2001,0.8887
202300,10.05.2001,0.4161
202300,17.05.2001,0.3669
202300,24.05.2001,0.2637
202300,31.05.2001,0.3067
202300,07.06.2001,0.3943
202300,14.06.2001,0.4821
202300,21.06.2001,0.4346
202300,28.06.2001,0.4243
202300,05.07.2001,0.4397
202300,12.07.2001,0.3191
202300,19.07.2001,0.2647
202300,26.07.2001,0.1929
202300,02.08.2001,0.4061
202300,09.08.2001,0.3213
202300,16.08.2001,1.6776
202300,23.08.2001,0.619
202300,30.08.2001,1.8203
202300,06.09.2001,1.0039
202300,13.09.2001,1.1986
202300,20.09.2001,1.7686
202300,27.09.2001,1.4543
202300,04.10.2001,1.0347
202300,11.10.2001,1.0839
202300,18.10.2001,2.6629
202300,25.10.2001,1.561
202300,01.11.2001,0.8283
202300,08.11.2001,0.6729
202300,15.11.2001,0.7339
202300,22.11.2001,0.8701
202300,29.11.2001,0.9056
202300,06.12.2001,1.1814
202300,13.12.2001,0.8446
202300,20.12.2001,0.6454
202300,27.12.2001,0.6121
202300,03.01.2002,0.6236
202300,10.01.2002,0.578
202300,17.01.2002,0.7361
202300,24.01.2002,0.863
202300,31.01.2002,0.6343
202300,07.02.2002,0.6814
202300,14.02.2002,0.5966
202300,21.02.2002,0.4639
202300,28.02.2002,0.7863
202300,07.03.2002,0.944
202300,14.03.2002,0.9274
202300,21.03.2002,1.1986
202300,28.03.2002,0.878
202300,04.04.2002,0.6316
202300,11.04.2002,1.0423
202300,18.04.2002,0.8426
202300,25.04.2002,0.8081
202300,02.05.2002,1.3916
202300,09.05.2002,1.2681
202300,16.05.2002,0.6136
202300,23.05.2002,0.6629
202300,30.05.2002,0.461
202300,06.06.2002,1.6327
202300,13.06.2002,0.739
202300,20.06.2002,2.3766
202300,27.06.2002,0.7671
202300,04.07.2002,1.0897
202300,11.07.2002,0.7244
202300,18.07.2002,0.6911
202300,25.07.2002,0.5074
202300,01.08.2002,1.0394
202300,08.08.2002,6.5631
202300,15.08.2002,2.5386
202300,22.08.2002,0.9444
202300,29.08.2002,0.7157
202300,05.09.2002,0.5866
202300,12.09.2002,0.5867
202300,19.09.2002,0.4944
202300,26.09.2002,0.601
202300,03.10.2002,0.5391
202300,10.10.2002,0.7771
202300,17.10.2002,1.1769
202300,24.10.2002,1.4429
202300,31.10.2002,1.1497
202300,07.11.2002,1.6957
202300,14.11.2002,0.7937
202300,21.11.2002,2.6057
202300,28.11.2002,3.9486
