202300,QD,10.06.1986,   0.4970
202300,QD,11.06.1986,   0.4970
202300,QD,12.06.1986,   0.4310
202300,QD,13.06.1986,   0.3650
202300,QD,14.06.1986,   0.3800
202300,QD,15.06.1986,   0.4610
202300,QD,16.06.1986,   0.3430
202300,QD,17.06.1986,   0.2770
202300,QD,18.06.1986,   0.2770
202300,QD,19.06.1986,   0.2770
202300,QD,20.06.1986,   0.5970
202300,QD,21.06.1986,   0.5190
202300,QD,22.06.1986,   0.4310
202300,QD,23.06.1986,   0.3750
202300,QD,24.06.1986,   0.2990
202300,QD,25.06.1986,   0.2770
202300,QD,26.06.1986,   0.2770
202300,QD,27.06.1986,   0.2770
202300,QD,28.06.1986,   0.2770
202300,QD,29.06.1986,   0.2770
202300,QD,30.06.1986,   0.2770
202300,QD,01.07.1986,   0.2500
202300,QD,02.07.1986,   0.2330
202300,QD,03.07.1986,   0.2330
202300,QD,04.07.1986,   0.2110
202300,QD,05.07.1986,   0.1890
202300,QD,06.07.1986,   0.3090
202300,QD,07.07.1986,   0.7370
202300,QD,08.07.1986,   0.6170
202300,QD,09.07.1986,   0.4970
202300,QD,10.07.1986,   0.4750
202300,QD,11.07.1986,   0.4090
202300,QD,12.07.1986,   0.4090
202300,QD,13.07.1986,   0.4090
202300,QD,14.07.1986,   0.3650
202300,QD,15.07.1986,   0.3650
202300,QD,16.07.1986,   0.3210
202300,QD,17.07.1986,   0.3210
202300,QD,18.07.1986,   0.2770
202300,QD,19.07.1986,   0.2990
202300,QD,20.07.1986,   0.3430
202300,QD,21.07.1986,   0.4090
202300,QD,22.07.1986,   0.3650
202300,QD,23.07.1986,   0.3580
202300,QD,24.07.1986,   0.4830
202300,QD,25.07.1986,   0.4530
202300,QD,26.07.1986,   0.4090
202300,QD,27.07.1986,   0.4090
202300,QD,28.07.1986,   0.4090
202300,QD,29.07.1986,   0.4680
202300,QD,30.07.1986,   0.5420
202300,QD,31.07.1986,   0.3730
202300,QD,01.08.1986,   0.3650
202300,QD,02.08.1986,   0.3650
202300,QD,03.08.1986,   0.3210
202300,QD,04.08.1986,   0.3560
202300,QD,05.08.1986,   0.6590
202300,QD,06.08.1986,   0.5190
202300,QD,07.08.1986,   0.3950
202300,QD,08.08.1986,   0.3210
202300,QD,09.08.1986,   0.3210
202300,QD,10.08.1986,   0.3210
202300,QD,11.08.1986,   0.3210
202300,QD,12.08.1986,   0.3360
202300,QD,13.08.1986,   0.4310
202300,QD,14.08.1986,   0.3290
202300,QD,15.08.1986,   0.3210
202300,QD,16.08.1986,   0.3210
202300,QD,17.08.1986,   0.3360
202300,QD,18.08.1986,   0.5720
202300,QD,19.08.1986,   0.6390
202300,QD,20.08.1986,   0.5630
202300,QD,21.08.1986,   0.4970
202300,QD,22.08.1986,   0.4970
202300,QD,23.08.1986,   0.5120
202300,QD,24.08.1986,   0.7470
202300,QD,25.08.1986,   0.9220
202300,QD,26.08.1986,   0.6290
202300,QD,27.08.1986,   0.5760
202300,QD,28.08.1986,   0.5410
202300,QD,29.08.1986,   0.5100
202300,QD,30.08.1986,   0.4970
202300,QD,31.08.1986,   0.4970
202300,QD,01.09.1986,   0.4900
202300,QD,02.09.1986,   0.4260
202300,QD,03.09.1986,   0.4630
202300,QD,04.09.1986,   0.4880
202300,QD,05.09.1986,   0.4440
202300,QD,06.09.1986,   0.4090
202300,QD,07.09.1986,   0.4090
202300,QD,08.09.1986,   0.4090
202300,QD,09.09.1986,   0.4090
202300,QD,10.09.1986,   0.4090
202300,QD,11.09.1986,   0.4090
202300,QD,12.09.1986,   0.4190
202300,QD,13.09.1986,   0.5230
202300,QD,14.09.1986,   0.4880
202300,QD,15.09.1986,   0.4440
202300,QD,16.09.1986,   0.4090
202300,QD,17.09.1986,   0.4410
202300,QD,18.09.1986,   0.4530
202300,QD,19.09.1986,   0.4220
202300,QD,20.09.1986,   0.3760
202300,QD,21.09.1986,   0.3650
202300,QD,22.09.1986,   0.3650
202300,QD,23.09.1986,   0.3650
202300,QD,24.09.1986,   0.3650
202300,QD,25.09.1986,   0.3650
202300,QD,26.09.1986,   0.3650
202300,QD,27.09.1986,   0.3650
202300,QD,28.09.1986,   0.3650
202300,QD,29.09.1986,   0.3650
202300,QD,30.09.1986,   0.3650
202300,QD,01.10.1986,   0.3650
202300,QD,02.10.1986,   0.3650
202300,QD,03.10.1986,   0.3650
202300,QD,04.10.1986,   0.3780
202300,QD,05.10.1986,   0.4090
202300,QD,06.10.1986,   0.4090
202300,QD,07.10.1986,   0.4090
202300,QD,08.10.1986,   0.4000
202300,QD,09.10.1986,   0.3560
202300,QD,10.10.1986,   0.3120
202300,QD,11.10.1986,   0.2870
202300,QD,12.10.1986,   0.3420
202300,QD,13.10.1986,   0.3870
202300,QD,14.10.1986,   0.3030
202300,QD,15.10.1986,   0.2350
202300,QD,16.10.1986,   0.2330
202300,QD,17.10.1986,   0.2330
202300,QD,18.10.1986,   0.2480
202300,QD,19.10.1986,   0.4150
202300,QD,20.10.1986,   0.4960
202300,QD,21.10.1986,   0.5410
202300,QD,22.10.1986,   1.0300
202300,QD,23.10.1986,   0.7810
202300,QD,24.10.1986,   0.6570
202300,QD,25.10.1986,   0.5670
202300,QD,26.10.1986,   0.4990
202300,QD,27.10.1986,   0.4970
202300,QD,28.10.1986,   0.4970
202300,QD,29.10.1986,   0.5180
202300,QD,30.10.1986,   0.5630
202300,QD,31.10.1986,   0.4830
202300,QD,01.11.1986,   0.4110
202300,QD,02.11.1986,   0.3580
202300,QD,03.11.1986,   0.3210
202300,QD,04.11.1986,   0.3430
202300,QD,05.11.1986,   0.3650
202300,QD,06.11.1986,   0.3870
